ID,Name,Description,Organization,Organization_Type,Address,Suburb,City,State,Postcode,Phone,Email,Website,Categories,Youth_Specific,Indigenous_Specific,Data_Source,Status
45e3530a-0b6a-4075-8cf0-3f314beceee4,"Adam Wenitong Youth Response Program","Adam Wenitong Youth Response Program provides youth reoffending prevention services in Toowoomba. Key services include: Immediate response, Cultural mentoring, First Nations connection.","Adam Wenitong Youth Response Program",community,"",Toowoomba City,Toowoomba,QLD,,,,,"court_support, legal_aid, mentoring, youth_development, cultural_support, indigenous_services",true,true,QLD Scraped Services,active
3ce9030f-9da5-41e1-b188-baef54a4af01,"AFL Cape York","AFL Cape York provides youth development services in Portsmith. Key services include: Sports programs; Youth engagement; Life skills development; Indigenous support.","AFL Cape York",community,"",Portsmith,Brisbane,QLD,,,,,"youth_development, mentoring, indigenous_services, cultural_support",true,true,QLD Scraped Services,active
80d58a15-56da-4b35-a76a-59d6f4292a1e,"After Care Service","After Care Service provides post-care support services in Queensland. Key services include: Transition support; Housing assistance; Life skills development[7].","After Care Service",non_profit,"",Brisbane City,Brisbane,QLD,,,,,"housing, accommodation",true,false,QLD Scraped Services,active
954904bb-abd9-4a9a-bf05-a0dc2865e74b,"Aggression Replacement Training","Aggression Replacement Training provides violence reduction services in Queensland. Key services include: Anger management, Moral reasoning, Social skills development.","Aggression Replacement Training",non_profit,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
044ef12b-5b17-40f8-a368-8d30c575328f,"Anglicare Central Queensland","Anglicare Central Queensland provides youth support services in Central Queensland. Key services include: Family relationships; Education engagement; Safe living.","Anglicare Central Queensland",government,"",Rockhampton City,Rockhampton,QLD,,,,,"education_support, training, family_support, parenting",true,false,QLD Scraped Services,active
00c3090c-556d-47e2-b7ae-838ca56ab9f7,"Anglicare Southern Queensland","Anglicare Southern Queensland provides youth justice support services in South-East Queensland. Key services include: Bail Support Program; Intensive Family Partnership; Community Co-responder.","Anglicare Southern Queensland",government,"",Brisbane City,Brisbane,QLD,,,,,"family_support, parenting",true,false,QLD Scraped Services,active
721f6544-001f-48c8-b1e7-1db067feeb4a,"Anglicare Youth Support Program","Anglicare Youth Support Program provides youth support services in Parramatta Park. Key services include: Support services; Case management; Referrals; Youth development.","Anglicare Youth Support Program",government,"",Parramatta Park,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
30dcc6f3-dbd3-44cc-b5a2-58192cd86dea,"ASPIRE Townsville","ASPIRE Townsville provides youth support services in Aitkenvale. Key services include: Youth engagement; Support services; Community connection.","ASPIRE Townsville",government,"",Aitkenvale,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
360039db-0c49-472c-a9c1-e010757fe0b3,"Aurukun Youth Support Service","Aurukun Youth Support Service provides youth support services in Aurukun. Key services include: Remote community support; Cultural programs; Youth engagement.","Aurukun Youth Support Service",government,"",Aurukun,Brisbane,QLD,,,,,"cultural_support, indigenous_services",true,false,QLD Scraped Services,active
c8cccf54-ba76-4618-b281-b429c7d7b74b,"Australian Training Works Group","Australian Training Works Group provides youth employment services in Cairns. Key services include: Work readiness courses, Workplace skills, Communication training.","Australian Training Works Group",indigenous,"",Cairns City,Cairns,QLD,,,,,"employment, job_placement",true,false,QLD Scraped Services,active
9b18c8a0-7300-427e-9313-e7897cd9b288,"Australian Youth Mentoring Network","Australian Youth Mentoring Network provides youth mentoring services in Australia-wide. Key services include: Research hub; Program resources; Mentoring directory[16].","Australian Youth Mentoring Network",non_profit,"",Australia-wide,Brisbane,QLD,,,,,"mentoring, youth_development",true,false,QLD Scraped Services,active
8779195c-fd6b-4f61-83f5-cbdf5676992b,"BABI Youth Drop-In","BABI Youth Drop-In provides youth support services in Bayside area. Key services include: Drop-in services, Youth support, Safe space, Community connection.","BABI Youth Drop-In",community,"",Bayside area,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
5afd4f55-0aca-4b65-9e1e-569ff0ada3a2,"Back to Community (54 Reasons)","Back to Community (54 Reasons) provides youth reintegration services in Mount Isa. Key services include: Rights-based support, Trauma-informed care, Cultural responsiveness.","Back to Community (54 Reasons)",government,"",Mount Isa City,Mount Isa,QLD,,,,,"cultural_support, indigenous_services",true,false,QLD Scraped Services,active
9df5d6e0-17c9-47c7-aa8b-c79d7905457f,"Back to Community (54 Reasons)","Back to Community (54 Reasons) provides youth reintegration services in Mount Isa. Key services include: Rights-based support, Trauma-informed care, Cultural responsiveness.","Back to Community (54 Reasons)",government,"",Mount Isa City,Mount Isa,QLD,,,,,"cultural_support, indigenous_services",true,false,QLD Scraped Services,active
a00946ad-83ce-48f7-b1b7-0bdbb5144421,"Balance Project","Balance Project provides youth balance services in Queensland. Key services include: Life balance, Wellbeing initiatives, Youth development.","Balance Project",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
1660c509-c87a-4a21-a3b5-01b921718a8d,"Banana Shire Youth Service","Banana Shire Youth Service provides youth support services in Biloela. Key services include: Regional youth support; Community engagement; Recreational activities.","Banana Shire Youth Service",government,"",Biloela,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
cb473390-b1e6-46de-bfa0-f4f8c67a092d,"BEATS Program","BEATS Program provides youth employment services in Wide Bay Burnett. Key services include: Business skills, Entrepreneurship, Technical training.","BEATS Program",community,"",Wide Bay Burnett,Brisbane,QLD,,,,,"employment, job_placement",true,false,QLD Scraped Services,active
8890881b-1c91-4891-90f4-991c9aa2df56,"Beaucare Community Youth Service","Beaucare Community Youth Service provides youth support services in Beaudesert. Key services include: Case management; Youth programs; Community integration.","Beaucare Community Youth Service",government,"",Beaudesert,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
34f09456-6cf4-4dac-a072-05ef81677fa1,"Beyond DV Youth Program","Beyond DV Youth Program provides domestic violence support services in Brisbane. Key services include: Holistic early intervention, Trauma reduction, Crime prevention.","Beyond DV Youth Program",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
556f7646-4f1a-4658-a567-95894422d7d1,"Beyond DV Youth Program","Beyond DV Youth Program provides domestic violence support services in Brisbane. Key services include: Holistic early intervention, Trauma reduction, Crime prevention.","Beyond DV Youth Program",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
c60a3b46-c42d-4872-ae64-ee83202503f0,"Big Bounce","Big Bounce provides youth development services in Queensland. Key services include: Diversion activities, Life skills, Positive relationships.","Big Bounce",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
b6148cf0-4e01-4749-8f4f-78751da28ded,"Black Chicks Talking and Young Black and Proud","Black Chicks Talking and Young Black and Proud provides indigenous identity services in Queensland. Key services include: Cultural identity, Empowerment, Leadership development.","Black Chicks Talking and Young Black and Proud",indigenous,"",Brisbane City,Brisbane,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
a96706f2-e11b-464f-9aa0-13dc92a8e1e3,"Blue EDGE – Darling Downs","Blue EDGE – Darling Downs provides youth development services in Darling Downs. Key services include: Early intervention, Development, Growth, Education.","Blue EDGE – Darling Downs",community,"",Darling Downs,Brisbane,QLD,,,,,"education_support, training, youth_development, mentoring",true,false,QLD Scraped Services,active
e3ba0eec-8f02-42dc-a543-bec4db7fbf6e,"Blue EDGE – Lowood","Blue EDGE – Lowood provides youth development services in Lowood. Key services include: Early intervention, Development, Growth, Education.","Blue EDGE – Lowood",community,"",Lowood,Brisbane,QLD,,,,,"education_support, training, youth_development, mentoring",true,false,QLD Scraped Services,active
a9f1abda-9a28-4df5-a641-bb8c0d63bea8,"Blue EDGE – Redland Bay","Blue EDGE – Redland Bay provides youth development services in Redland Bay. Key services include: Early intervention, Development, Growth, Education.","Blue EDGE – Redland Bay",community,"",Redland Bay,Brisbane,QLD,,,,,"education_support, training, youth_development, mentoring",true,false,QLD Scraped Services,active
77f76c38-3fb4-400f-ad4e-1c1fd64a2453,"Blue EDGE – YMCA Acacia Ridge","Blue EDGE – YMCA Acacia Ridge provides youth development services in Acacia Ridge. Key services include: Early intervention, Development, Growth, Education.","Blue EDGE – YMCA Acacia Ridge",community,"",Acacia Ridge,Brisbane,QLD,,,,,"education_support, training, youth_development, mentoring",true,false,QLD Scraped Services,active
1c170560-743f-4fec-94be-11a5976c7fb1,"Blue Lures","Blue Lures provides youth engagement services in Queensland. Key services include: Recreational activities, Youth engagement, Diversion programs.","Blue Lures",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
260c4a8b-9ec1-4d24-bc1f-1dda27ca0cf7,"Braking the Cycle","Braking the Cycle provides driver education services in Multiple locations. Key services include: Learner driver mentoring; Life skills; Employment pathways.","Braking the Cycle",community,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training, employment, job_placement, mentoring, youth_development",false,false,QLD Scraped Services,active
99e7574a-315c-4200-94be-8abd95cd166d,"Brisbane Youth Detention Centre","Brisbane Youth Detention Centre provides youth detention services in Wacol. Key services include: Secure accommodation; Education; Support services.","Brisbane Youth Detention Centre",government,"",Wacol,Brisbane,QLD,,,,,"education_support, training",true,false,QLD Scraped Services,active
bc624cb0-ff9c-44ae-bb31-233b73681a3b,"Brisbane Youth Service","Brisbane Youth Service provides youth support services in Fortitude Valley. Key services include: Housing support; Health services; Crisis intervention; Youth engagement.","Brisbane Youth Service",government,"",Fortitude Valley,Brisbane,QLD,,,,,"health_services, medical, housing, accommodation, crisis_support, emergency_relief",true,false,QLD Scraped Services,active
bda71ac3-b5a6-462b-a5dc-a9ac68051879,"Caboolture YARN Brokerage","Caboolture YARN Brokerage provides youth connection services in Caboolture. Key services include: Connection services, Brokerage support, Community engagement.","Caboolture YARN Brokerage",non_profit,"",Caboolture,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
2ed2d1ce-31bd-4110-a8e9-1fc29306fb43,"Cairns Youth Foyer","Cairns Youth Foyer provides youth housing services in Cairns. Key services include: Accommodation; Education support; Employment pathways; Life skills development[1][10].","Cairns Youth Foyer",community,"",Cairns City,Cairns,QLD,,,,,"education_support, training, employment, job_placement, housing, accommodation",true,false,QLD Scraped Services,active
cd5edb2f-9489-4468-8b25-89c7a175d547,"CALD Youth Soccer Program for a Safer Townsville","CALD Youth Soccer Program for a Safer Townsville provides multicultural youth engagement services in Townsville. Key services include: Soccer activities, Cultural integration, Community safety.","CALD Youth Soccer Program for a Safer Townsville",community,"",Townsville City,Townsville,QLD,,,,,"cultural_support, indigenous_services",true,false,QLD Scraped Services,active
07c72b97-afdd-4ee1-be88-3e47052badf9,"Care Coordination","Care Coordination provides youth case management services in Queensland. Key services include: Coordinated support, Service navigation, Holistic care.","Care Coordination",non_profit,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
4ae816dd-d199-46c0-b023-fa62085a98ef,"CentacareCQ Youth Support Service","CentacareCQ Youth Support Service provides youth support services in Longreach. Key services include: Regional support; Case management; Faith-based programs.","CentacareCQ Youth Support Service",community,"",Longreach,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
16b9add7-967d-44fd-9715-096c9787fc2f,"CentacareNQ Normanton Youth Service","CentacareNQ Normanton Youth Service provides youth support services in Normanton. Key services include: Regional youth support; Case management; Cultural programs.","CentacareNQ Normanton Youth Service",government,"",Normanton,Brisbane,QLD,,,,,"cultural_support, indigenous_services",true,false,QLD Scraped Services,active
13d0112c-9d4d-4811-91aa-33512065d39f,"Central Burnett Youth Service","Central Burnett Youth Service provides youth support services in Gayndah. Key services include: Rural youth support; Case management; Community engagement.","Central Burnett Youth Service",government,"",Gayndah,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
c509ead4-0c21-44fd-adef-3caaf4a766ce,"Changing Habits and Reaching Targets (CHART)","Changing Habits and Reaching Targets (CHART) provides behavioral change services in Queensland. Key services include: Offending behavior intervention; Problem solving; Relapse prevention[5].","Changing Habits and Reaching Targets (CHART)",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",false,false,QLD Scraped Services,active
bbfd3064-56d8-46eb-807b-bd4818162796,"Changing the Narrative","Changing the Narrative provides youth development services in Queensland. Key services include: Narrative change, Positive storytelling, Youth empowerment.","Changing the Narrative",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
a08cfc12-a0ec-45ab-a416-8aff55eaf847,"Charleville Dirt Bike Rally","Charleville Dirt Bike Rally provides youth engagement services in Charleville/Roma. Key services include: Dirt bike activities, Youth engagement, Community events.","Charleville Dirt Bike Rally",community,"",Charleville/Roma,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
1b563481-2d60-429a-93b7-14d4fcf4dc5c,"Charleville Youth Support Program","Charleville Youth Support Program provides youth support services in Charleville. Key services include: Outreach services; Youth engagement; Regional support.","Charleville Youth Support Program",government,"",Charleville,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
2f7c6e27-2806-4f56-8fc1-3e8e98a95b3f,"Chinchilla Youth Connect Service","Chinchilla Youth Connect Service provides youth support services in Chinchilla. Key services include: Rural youth support; Community connection; Youth programs.","Chinchilla Youth Connect Service",government,"",Chinchilla,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
6ce32148-deb6-489c-a7d1-e0ca62a6aa4c,"Choices Applied Theatre Project","Choices Applied Theatre Project provides youth development services in Queensland. Key services include: Theatre-based interventions, Creative expression, Skills development.","Choices Applied Theatre Project",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
a7a26b6f-cb4e-43e6-953a-c543eb37a92d,"Circles of Support - Youth Service (Gympie)","Circles of Support - Youth Service (Gympie) provides youth support services in Gympie. Key services include: Holistic support; Case management; Community integration.","Circles of Support - Youth Service (Gympie)",government,"",Gympie,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
07b5491e-929d-4edd-a02c-2b64018efaad,"Circles of Support - Youth Service (Sunshine Coast)","Circles of Support - Youth Service (Sunshine Coast) provides youth support services in Nambour. Key services include: Holistic support; Case management; Community integration.","Circles of Support - Youth Service (Sunshine Coast)",government,"",Nambour,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
a13a3cd0-2174-4f86-b52a-69c8bc301340,"CISERR Initiative","CISERR Initiative provides youth employment services in Queensland. Key services include: Creative industries, Social enterprise, Repair skills.","CISERR Initiative",community,"",Brisbane City,Brisbane,QLD,,,,,"employment, job_placement",true,false,QLD Scraped Services,active
84ce5721-4d75-4f39-a744-1f68f0f8bb2a,"Cleveland Youth Detention Centre","Cleveland Youth Detention Centre provides youth detention services in Belgian Gardens. Key services include: Secure accommodation; Education; Support services.","Cleveland Youth Detention Centre",government,"",Belgian Gardens,Brisbane,QLD,,,,,"education_support, training",true,false,QLD Scraped Services,active
c6ad2fcd-e97e-4e38-91c7-06fac0c18823,"Cloncurry PCYC Youth Support Service","Cloncurry PCYC Youth Support Service provides youth support services in Cloncurry. Key services include: Recreational activities; Youth development; Remote community support.","Cloncurry PCYC Youth Support Service",community,"",Cloncurry,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
b117968e-5200-4089-8187-0dcdeb7e3f06,"Coastal Connector","Coastal Connector provides youth support services in Coastal Queensland. Key services include: Connection services, Coastal community support, Youth engagement.","Coastal Connector",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
5d9781e3-6d72-4dbf-a5f0-54117e6ba55f,"Community Action for a Multicultural Society (CAMS)","Community Action for a Multicultural Society (CAMS) provides multicultural youth services in Multiple locations. Key services include: Community connection; Cultural development; Support.","Community Action for a Multicultural Society (CAMS)",government,"",Brisbane City,Brisbane,QLD,,,,,"cultural_support, indigenous_services",true,false,QLD Scraped Services,active
b581124c-335e-4662-bf0a-6cb30cf69ff7,"Community Justice Groups (CJGs)","Community Justice Groups (CJGs) provides indigenous justice support services in 52+ communities across Queensland. Key services include: Justice system navigation; Community empowerment; Alcohol manag","Community Justice Groups (CJGs)",government,"",Brisbane City,Brisbane,QLD,,,,,"indigenous_services, cultural_support",false,true,QLD Scraped Services,active
54c0407d-c48a-466d-80a9-ff28cc887adc,"Connect Program","Connect Program provides youth support services in Beenleigh. Key services include: Youth engagement; Support services; Community integration.","Connect Program",government,"",Beenleigh,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
857bfb46-3c5b-4ae3-974e-ec2911d17c19,"Connected Youth Strong Communities","Connected Youth Strong Communities provides youth connection services in Queensland. Key services include: Community building, Youth connection, Social support.","Connected Youth Strong Communities",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
c50feaea-660b-43cf-877e-f45bcc469d71,"Cooktown District Community Centre","Cooktown District Community Centre provides youth support services in Cooktown. Key services include: Remote community support; Youth programs; Cultural engagement.","Cooktown District Community Centre",community,"",Cooktown,Brisbane,QLD,,,,,"cultural_support, indigenous_services",true,false,QLD Scraped Services,active
3235f8ae-49af-4112-9c17-3c2bae01d49b,"Court Up – Play Ball Basketball Project","Court Up – Play Ball Basketball Project provides youth engagement services in Gold Coast. Key services include: Basketball activities, Sport engagement, Youth development.","Court Up – Play Ball Basketball Project",community,"",Surfers Paradise,Gold Coast,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
786c79a7-c549-46da-8fa2-93f33f255f43,"CREATE Foundation","CREATE Foundation provides out-of-home care services in Statewide. Key services include: Young Consultants program; Advocacy; Support networks.","CREATE Foundation",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",false,false,QLD Scraped Services,active
1f920d5f-9c3a-4356-a5ef-98771cd03f49,"Creating Safe Children – DV Early Prevention Program","Creating Safe Children – DV Early Prevention Program provides domestic violence prevention services in Queensland. Key services include: Early intervention, DV education, Safety planning.","Creating Safe Children – DV Early Prevention Program",community,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training",true,false,QLD Scraped Services,active
c67ca1f0-2c44-4cc1-a17d-eed568670ee8,"Crime Action Through Community Empowerment Program","Crime Action Through Community Empowerment Program provides crime prevention services in Queensland. Key services include: Community empowerment, Crime prevention, Youth engagement.","Crime Action Through Community Empowerment Program",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
68af1afd-28bd-460e-914d-b7d094cd4b4d,"Crisafulli Government Housing Initiatives","Crisafulli Government Housing Initiatives provides youth housing services in Queensland. Key services include: 8 new youth foyers; Housing support; Accommodation services funding[1].","Crisafulli Government Housing Initiatives",government,"",Brisbane City,Brisbane,QLD,,,,,"housing, accommodation",true,false,QLD Scraped Services,active
c8d822d7-bc82-47c0-9837-f5621096d04b,"Cultural Connection and Healing Camps","Cultural Connection and Healing Camps provides indigenous healing services in Queensland. Key services include: Cultural connection, Healing practices, On-country experiences.","Cultural Connection and Healing Camps",indigenous,"",Brisbane City,Brisbane,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
7edb93ce-baf6-44fb-97c9-cacfd4036782,"Cultural Mentoring","Cultural Mentoring provides cultural development services in Queensland. Key services include: Cultural connection, Mentoring, Identity development.","Cultural Mentoring",community,"",Brisbane City,Brisbane,QLD,,,,,"mentoring, youth_development, cultural_support, indigenous_services",true,true,QLD Scraped Services,active
8453d622-da92-46f4-b1e9-f666c549bbd0,"Culturally Informed Therapy","Culturally Informed Therapy provides cultural mental health services in Queensland. Key services include: Cultural approaches, Therapeutic intervention, Youth support.","Culturally Informed Therapy",community,"",Brisbane City,Brisbane,QLD,,,,,"health_services, medical, mental_health, counselling, cultural_support, indigenous_services",true,false,QLD Scraped Services,active
4cfb94c5-33dd-4c4b-8cae-0501b3eaa0ec,"Dalby Youth Access Program (YAP)","Dalby Youth Access Program (YAP) provides youth support services in Dalby. Key services include: Rural youth support; Access services; Community integration.","Dalby Youth Access Program (YAP)",government,"",Dalby,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
59b17546-9705-485a-aefe-999f3d7f40a4,"DBCYP - Youth Access Moreton Bay Initiative (YAMBI)","DBCYP - Youth Access Moreton Bay Initiative (YAMBI) provides youth support services in Deception Bay. Key services include: Case management; Youth engagement; Community development.","DBCYP - Youth Access Moreton Bay Initiative (YAMBI)",government,"",Deception Bay,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
8f04f5e9-0652-4496-83d0-ac2ed4064b85,"Department of Child Safety Seniors and Disability Services","Department of Child Safety Seniors and Disability Services provides child protection services in Statewide. Key services include: Child protection; Family support; Disability services.","Department of Child Safety Seniors and Disability Services",government,"",Brisbane City,Brisbane,QLD,,,,,"family_support, parenting, crisis_support",false,false,QLD Scraped Services,active
4967c47f-3222-4054-b1f9-5cf9941a240f,"Department of Education","Department of Education provides education services in Statewide. Key services include: Educational support; Re-engagement programs.","Department of Education",government,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training",false,false,QLD Scraped Services,active
46ac6c53-7dc4-4f6b-a559-25b9b62c3ef0,"Department of Housing","Department of Housing provides housing services in Statewide. Key services include: Housing assistance; Accommodation support.","Department of Housing",government,"",Brisbane City,Brisbane,QLD,,,,,"housing, accommodation",false,false,QLD Scraped Services,active
31501053-b678-46a9-9683-b61bbda4495c,"Department of Youth Justice","Department of Youth Justice provides youth justice services in Statewide. Key services include: Case management; Bail support; Restorative justice; Detention centers.","Department of Youth Justice",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
6baa494c-baa3-455e-a8f9-648befb5fca4,"Department of Youth Justice (Youth and Family Support Service)","Department of Youth Justice (Youth and Family Support Service) provides youth justice support services in Brisbane region. Key services include: Family support; Short to medium term support; Referrals","Department of Youth Justice (Youth and Family Support Service)",government,"",Brisbane City,Brisbane,QLD,,,,,"family_support, parenting",true,false,QLD Scraped Services,active
9f4c8268-1c0e-4100-9067-5b41ae4aa921,"Dis Yu-on-ner","Dis Yu-on-ner provides indigenous youth connection services in Queensland. Key services include: On-country experiences, Cultural connection, Youth development.","Dis Yu-on-ner",indigenous,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring, indigenous_services, cultural_support",true,true,QLD Scraped Services,active
7c7086dc-53f1-4266-9408-236fa1dba1cf,"Discovery Coast Youth Service","Discovery Coast Youth Service provides youth support services in Agnes Water. Key services include: Coastal community support; Youth engagement; Recreational activities.","Discovery Coast Youth Service",government,"",Agnes Water,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
40c93c6d-c70f-4f8e-9648-4d4853d682ca,"Doomadgee Aboriginal Community Performing Arts Camp","Doomadgee Aboriginal Community Performing Arts Camp provides indigenous performance arts services in Doomadgee. Key services include: Performing arts, Cultural expression, Community building.","Doomadgee Aboriginal Community Performing Arts Camp",community,"",Doomadgee,Brisbane,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
09dad6c1-9e9b-4469-87a0-8e63a3284ba7,"Doomadgee Youth Support Service","Doomadgee Youth Support Service provides indigenous youth support services in Doomagdgee. Key services include: Remote community support; Cultural programs; Youth engagement.","Doomadgee Youth Support Service",government,"",Doomagdgee,Brisbane,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
205b140d-787d-40a7-9c13-2ad87775ce17,"Early Intervention for Disengaged Youth Project","Early Intervention for Disengaged Youth Project provides youth re-engagement services in Queensland. Key services include: Early intervention, Re-engagement strategies, Support services.","Early Intervention for Disengaged Youth Project",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
46278b1d-253d-4b42-b058-0285ab210761,"ELAM Youth Support Service","ELAM Youth Support Service provides youth support services in Moranbah. Key services include: Mining community support; Youth programs; Community engagement.","ELAM Youth Support Service",government,"",Moranbah,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
a7dd77c0-4f5e-4b98-a6f9-dbf5cf9dd2ae,"Emotional Regulation and Impulse Control","Emotional Regulation and Impulse Control provides behavioral development services in Queensland. Key services include: Emotional management, Impulse control, Cognitive skills.","Emotional Regulation and Impulse Control",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
bd0aab2a-7def-43de-9c6e-3a56fd891815,"Empowering Youth Program","Empowering Youth Program provides youth development services in Ipswich. Key services include: Empowerment strategies, Youth development, Support services.","Empowering Youth Program",community,"",Ipswich,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
593c9d80-ed49-4036-bd13-ae61f4ba467c,"Engaging Technology for Crime Prevention","Engaging Technology for Crime Prevention provides crime prevention services in Queensland. Key services include: Technology engagement, Crime prevention, Youth development.","Engaging Technology for Crime Prevention",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
79794d4b-72d8-4abd-b715-ed916e1971fe,"Equine Experience","Equine Experience provides youth mental health services in Queensland. Key services include: Equine therapy, Mental health support, Experiential learning.","Equine Experience",community,"",Brisbane City,Brisbane,QLD,,,,,"health_services, medical, mental_health, counselling",true,false,QLD Scraped Services,active
49900095-a9ba-4f88-b143-2daec990d816,"eSafety Youth Advisory Council","eSafety Youth Advisory Council provides online safety services in Australia. Key services include: Online safety insights; Government advice; Youth perspective[3].","eSafety Youth Advisory Council",community,"",Australia,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
c84517ca-f8b4-43c3-ac4a-690f124b0f45,"Family and Child Connect and Intensive Family Support","Family and Child Connect and Intensive Family Support provides family intervention services in Queensland. Key services include: Family support, Early intervention, Intensive case management.","Family and Child Connect and Intensive Family Support",community,"",Brisbane City,Brisbane,QLD,,,,,"family_support, parenting",false,false,QLD Scraped Services,active
a3360258-c8ba-4594-bb8d-3337f17d00e1,"Fast-track Sentencing Pilot program","Fast-track Sentencing Pilot program provides court efficiency services in Queensland. Key services include: Expedited court processes, Early intervention, Justice system efficiency.","Fast-track Sentencing Pilot program",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",false,false,QLD Scraped Services,active
7bce9891-e600-4506-ac2b-4b59daa46ff9,"Fight 4 Youth's Inside Out Program","Fight 4 Youth's Inside Out Program provides youth support services in Gold Coast. Key services include: Personal development, Boxing-based intervention, Support services.","Fight 4 Youth's Inside Out Program",community,"",Surfers Paradise,Gold Coast,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
4b67a5be-db0f-430f-ac07-4b828ea0191e,"First Nations Action Board","First Nations Action Board provides indigenous youth justice services in Queensland. Key services include: Cultural authority; Decision-making; Justice system navigation[2].","First Nations Action Board",community,"",Brisbane City,Brisbane,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
4e53340a-c3ff-455f-9cd3-c526b07be9cb,"First Nations Justice Office (FNJO)","First Nations Justice Office (FNJO) provides justice reinvestment services in Queensland. Key services include: Justice reinvestment initiatives; Licensing and identification musters; Community-led pr","First Nations Justice Office (FNJO)",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,true,QLD Scraped Services,active
60451bfd-fed9-4251-944d-132462d6e652,"First Nations Parents Program","First Nations Parents Program provides family support services in Queensland. Key services include: Parenting skills; Cultural connection; Family strengthening support[2][5].","First Nations Parents Program",non_profit,"",Brisbane City,Brisbane,QLD,,,,,"family_support, parenting, cultural_support, indigenous_services",false,true,QLD Scraped Services,active
baa01be8-745f-49ce-b759-d89759e293f2,"Flame Project","Flame Project provides youth development services in Queensland. Key services include: Personal development, Youth engagement, Support services.","Flame Project",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
